feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Scotland,2019,community_belonging,Don't know,1,All,All,80% least deprived,All,All,All,All
East Dunbartonshire,2013,community_belonging,Very strongly,47,All,All,80% least deprived,All,All,All,All
East Dunbartonshire,2014,community_belonging,Very strongly,31,All,All,80% least deprived,All,All,All,All
Stirling,2013,community_belonging,Very strongly,51,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2013,community_belonging,Very strongly,45,All,All,80% least deprived,All,All,All,All
Angus,2013,community_belonging,Don't know,2,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2017,community_belonging,Not at all strongly,15,All,All,80% least deprived,All,All,All,All
Aberdeenshire,2018,community_belonging,Not at all strongly,5,All,All,80% least deprived,All,All,All,All
West Dunbartonshire,2018,community_belonging,Not at all strongly,13,All,All,80% least deprived,All,All,All,All
City of Edinburgh,2018,community_belonging,Not at all strongly,4,All,All,80% least deprived,All,All,All,All
Scotland,2018,community_belonging,Not at all strongly,4,All,All,80% least deprived,All,All,All,All
Dundee City,2016,community_belonging,Very strongly,26,All,All,20% most deprived,All,All,All,All
Fife,2015,community_belonging,Very strongly,25,All,All,20% most deprived,All,All,All,All
North Lanarkshire,2013,community_belonging,Not very strongly,21,All,All,20% most deprived,All,All,All,All
Scotland,2015,community_belonging,Very strongly,28,All,All,20% most deprived,All,All,All,All
Fife,2015,community_belonging,Don't know,0,All,All,20% most deprived,All,All,All,All
Inverclyde,2014,community_belonging,Very strongly,44,All,All,20% most deprived,All,All,All,All
Fife,2016,community_belonging,Very strongly,37,All,All,20% most deprived,All,All,All,All
Scotland,2013,community_belonging,Not at all strongly,10,All,All,20% most deprived,All,All,All,All
Renfrewshire,2016,community_belonging,Fairly strongly,53,All,All,20% most deprived,All,All,All,All
East Ayrshire,2019,community_belonging,Don't know,1,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2013,community_belonging,Not very strongly,22,All,All,20% most deprived,All,All,All,All
Glasgow City,2017,community_belonging,Fairly strongly,46,All,All,80% least deprived,All,All,All,All
Aberdeen City,2016,community_belonging,Not at all strongly,4,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2018,community_belonging,Don't know,1,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2013,community_belonging,Very strongly,33,All,All,20% most deprived,All,All,All,All
Scotland,2014,community_belonging,Don't know,1,All,All,20% most deprived,All,All,All,All
Renfrewshire,2013,community_belonging,Not very strongly,9,All,All,20% most deprived,All,All,All,All
Fife,2015,community_belonging,Not at all strongly,11,All,All,20% most deprived,All,All,All,All
Renfrewshire,2016,community_belonging,Very strongly,18,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2016,community_belonging,Very strongly,43,All,All,20% most deprived,All,All,All,All
Inverclyde,2019,community_belonging,Not very strongly,13,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2016,community_belonging,Very strongly,18,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2018,community_belonging,Not at all strongly,12,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2018,community_belonging,Very strongly,28,All,All,20% most deprived,All,All,All,All
Clackmannanshire,2015,community_belonging,Very strongly,38,All,All,20% most deprived,All,All,All,All
North Lanarkshire,2014,community_belonging,Not at all strongly,6,All,All,20% most deprived,All,All,All,All
Renfrewshire,2015,community_belonging,Very strongly,37,All,All,20% most deprived,All,All,All,All
North Ayrshire,2017,community_belonging,Not very strongly,11,All,All,20% most deprived,All,All,All,All
Glasgow City,2014,community_belonging,Fairly strongly,37,All,All,20% most deprived,All,All,All,All
North Ayrshire,2018,community_belonging,Fairly strongly,42,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2014,community_belonging,Not at all strongly,18,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2017,community_belonging,Very strongly,34,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2019,community_belonging,Not very strongly,24,All,All,20% most deprived,All,All,All,All
North Ayrshire,2014,community_belonging,Not very strongly,11,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2018,community_belonging,Fairly strongly,29,All,All,20% most deprived,All,All,All,All
Fife,2017,community_belonging,Not at all strongly,2,All,All,80% least deprived,All,All,All,All
Stirling,2016,community_belonging,Not at all strongly,6,All,All,80% least deprived,All,All,All,All
Dundee City,2014,community_belonging,Not very strongly,24,All,All,80% least deprived,All,All,All,All
North Ayrshire,2019,community_belonging,Not very strongly,20,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2016,community_belonging,Fairly strongly,26,All,All,20% most deprived,All,All,All,All
Inverclyde,2014,community_belonging,Not very strongly,16,All,All,20% most deprived,All,All,All,All
East Dunbartonshire,2014,community_belonging,Not very strongly,13,All,All,80% least deprived,All,All,All,All
East Ayrshire,2015,community_belonging,Very strongly,25,All,All,20% most deprived,All,All,All,All
Scottish Borders,2013,community_belonging,Don't know,0,All,All,80% least deprived,All,All,All,All
South Lanarkshire,2013,community_belonging,Don't know,2,All,All,20% most deprived,All,All,All,All
Dumfries and Galloway,2013,community_belonging,Don't know,2,All,All,80% least deprived,All,All,All,All
Scotland,2018,community_belonging,Not at all strongly,8,All,All,20% most deprived,All,All,All,All
Fife,2013,community_belonging,Not at all strongly,9,All,All,20% most deprived,All,All,All,All
Fife,2013,community_belonging,Not very strongly,28,All,All,20% most deprived,All,All,All,All
Glasgow City,2018,community_belonging,Fairly strongly,39,All,All,20% most deprived,All,All,All,All
Falkirk,2018,community_belonging,Very strongly,34,All,All,80% least deprived,All,All,All,All
Aberdeen City,2013,community_belonging,Don't know,1,All,All,80% least deprived,All,All,All,All
Scottish Borders,2013,community_belonging,Very strongly,41,All,All,80% least deprived,All,All,All,All
Orkney Islands,2013,community_belonging,Very strongly,63,All,All,80% least deprived,All,All,All,All
Dundee City,2013,community_belonging,Don't know,0,All,All,80% least deprived,All,All,All,All
West Dunbartonshire,2016,community_belonging,Don't know,1,All,All,80% least deprived,All,All,All,All
Clackmannanshire,2015,community_belonging,Don't know,0,All,All,80% least deprived,All,All,All,All
Clackmannanshire,2018,community_belonging,Very strongly,33,All,All,80% least deprived,All,All,All,All
City of Edinburgh,2014,community_belonging,Not very strongly,30,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2018,community_belonging,Not at all strongly,15,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2015,community_belonging,Not very strongly,17,All,All,20% most deprived,All,All,All,All
Clackmannanshire,2018,community_belonging,Very strongly,22,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2013,community_belonging,Very strongly,40,All,All,20% most deprived,All,All,All,All
Inverclyde,2016,community_belonging,Very strongly,38,All,All,20% most deprived,All,All,All,All
Shetland Islands,2013,community_belonging,Don't know,1,All,All,80% least deprived,All,All,All,All
Inverclyde,2014,community_belonging,Very strongly,49,All,All,80% least deprived,All,All,All,All
West Dunbartonshire,2019,community_belonging,Not at all strongly,9,All,All,20% most deprived,All,All,All,All
Scotland,2016,community_belonging,Very strongly,29,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2013,community_belonging,Not very strongly,19,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2018,community_belonging,Not very strongly,24,All,All,20% most deprived,All,All,All,All
Dundee City,2018,community_belonging,Not at all strongly,8,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2015,community_belonging,Not at all strongly,14,All,All,20% most deprived,All,All,All,All
Dundee City,2018,community_belonging,Very strongly,28,All,All,80% least deprived,All,All,All,All
Scotland,2018,community_belonging,Very strongly,37,All,All,80% least deprived,All,All,All,All
Glasgow City,2015,community_belonging,Not very strongly,23,All,All,20% most deprived,All,All,All,All
North Ayrshire,2019,community_belonging,Not at all strongly,11,All,All,20% most deprived,All,All,All,All
Inverclyde,2013,community_belonging,Very strongly,43,All,All,20% most deprived,All,All,All,All
Renfrewshire,2015,community_belonging,Not very strongly,10,All,All,20% most deprived,All,All,All,All
Dundee City,2013,community_belonging,Not very strongly,34,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2013,community_belonging,Not at all strongly,11,All,All,20% most deprived,All,All,All,All
Inverclyde,2015,community_belonging,Very strongly,47,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2015,community_belonging,Very strongly,24,All,All,20% most deprived,All,All,All,All
North Lanarkshire,2019,community_belonging,Fairly strongly,35,All,All,20% most deprived,All,All,All,All
Renfrewshire,2013,community_belonging,Very strongly,36,All,All,20% most deprived,All,All,All,All
North Ayrshire,2015,community_belonging,Very strongly,28,All,All,20% most deprived,All,All,All,All
City of Edinburgh,2017,community_belonging,Not at all strongly,16,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2013,community_belonging,Don't know,1,All,All,20% most deprived,All,All,All,All
Fife,2019,community_belonging,Fairly strongly,46,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2015,community_belonging,Don't know,3,All,All,20% most deprived,All,All,All,All
Argyll and Bute,2014,community_belonging,Very strongly,36,All,All,80% least deprived,All,All,All,All
Perth and Kinross,2018,community_belonging,Very strongly,35,All,All,80% least deprived,All,All,All,All
City of Edinburgh,2013,community_belonging,Very strongly,26,All,All,80% least deprived,All,All,All,All
Aberdeenshire,2014,community_belonging,Very strongly,39,All,All,80% least deprived,All,All,All,All
Dumfries and Galloway,2013,community_belonging,Very strongly,52,All,All,80% least deprived,All,All,All,All
Perth and Kinross,2014,community_belonging,Very strongly,41,All,All,80% least deprived,All,All,All,All
Clackmannanshire,2013,community_belonging,Very strongly,32,All,All,80% least deprived,All,All,All,All
Dundee City,2017,community_belonging,Not at all strongly,10,All,All,20% most deprived,All,All,All,All
South Lanarkshire,2014,community_belonging,Not very strongly,11,All,All,20% most deprived,All,All,All,All
Dundee City,2015,community_belonging,Not at all strongly,20,All,All,20% most deprived,All,All,All,All
West Dunbartonshire,2018,community_belonging,Very strongly,38,All,All,80% least deprived,All,All,All,All
Na h-Eileanan Siar,2013,community_belonging,Very strongly,67,All,All,80% least deprived,All,All,All,All
Fife,2014,community_belonging,Very strongly,32,All,All,80% least deprived,All,All,All,All
Argyll and Bute,2018,community_belonging,Fairly strongly,30,All,All,All,All,All,White,All
East Renfrewshire,2017,community_belonging,Fairly strongly,39,All,All,All,All,All,White,All
Argyll and Bute,2014,community_belonging,Fairly strongly,33,All,Rural,All,All,All,All,All
Angus,2015,community_belonging,Don't know,3,Male,All,All,All,All,All,All
City of Edinburgh,2018,community_belonging,Fairly strongly,45,All,Urban,All,All,All,All,All
Argyll and Bute,2018,community_belonging,Don't know,1,All,All,All,All,All,All,All
Argyll and Bute,2014,community_belonging,Fairly strongly,39,All,Urban,All,All,All,All,All
Scotland,2014,community_belonging,Fairly strongly,42,Male,All,All,All,All,All,All
Angus,2018,community_belonging,Fairly strongly,43,Male,All,All,All,All,All,All
Renfrewshire,2013,community_belonging,Don't know,2,All,All,All,All,Pensioners,All,All
Scotland,2018,community_belonging,Fairly strongly,42,All,All,All,All,All,All,All
Aberdeen City,2014,community_belonging,Not very strongly,10,All,All,All,All,Pensioners,All,All
Falkirk,2017,community_belonging,Fairly strongly,42,All,All,All,All,All,White,All
East Ayrshire,2017,community_belonging,Fairly strongly,55,All,All,All,All,All,White,All
Argyll and Bute,2018,community_belonging,Fairly strongly,33,All,Urban,All,All,All,All,All
Angus,2018,community_belonging,Fairly strongly,46,All,Urban,All,All,All,All,All
Dundee City,2018,community_belonging,Don't know,2,Female,All,All,All,All,All,All
Stirling,2014,community_belonging,Fairly strongly,46,All,Urban,All,All,All,All,All
Fife,2018,community_belonging,Fairly strongly,44,All,All,All,All,All,All,All
South Lanarkshire,2014,community_belonging,Fairly strongly,41,All,Urban,All,All,All,All,All
Angus,2018,community_belonging,Fairly strongly,37,All,Rural,All,All,All,All,All
City of Edinburgh,2015,community_belonging,Don't know,1,Male,All,All,All,All,All,All
Dundee City,2018,community_belonging,Fairly strongly,41,All,All,All,All,All,White,All
West Lothian,2017,community_belonging,Don't know,1,All,All,All,All,All,White,All
Renfrewshire,2018,community_belonging,Don't know,3,All,All,All,All,All,All,All
Shetland Islands,2014,community_belonging,Fairly strongly,53,All,Urban,All,All,All,All,All
Na h-Eileanan Siar,2016,community_belonging,Not at all strongly,1,All,All,All,All,Pensioners,All,All
Midlothian,2019,community_belonging,Fairly strongly,55,Female,All,All,All,All,All,All
Argyll and Bute,2019,community_belonging,Fairly strongly,27,All,All,All,All,Pensioners,All,All
