feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Stirling,2016,neighbourhood_rating,Fairly poor,1,All,All,All,Owned Outright,All,All,All
East Dunbartonshire,2013,neighbourhood_rating,Fairly good,28,All,All,All,Owned Mortgage/Loan,All,All,All
Na h-Eileanan Siar,2014,neighbourhood_rating,Fairly good,17,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2015,neighbourhood_rating,Fairly good,28,All,All,All,Owned Mortgage/Loan,All,All,All
Scotland,2018,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Moray,2016,neighbourhood_rating,Fairly good,36,All,All,All,Owned Mortgage/Loan,All,All,All
East Lothian,2015,neighbourhood_rating,Fairly good,25,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2018,neighbourhood_rating,Very good,77,All,All,All,Owned Outright,All,All,All
East Renfrewshire,2013,neighbourhood_rating,Fairly good,19,All,All,All,Owned Mortgage/Loan,All,All,All
Fife,2015,neighbourhood_rating,Very good,65,All,All,All,Owned Outright,All,All,All
Midlothian,2019,neighbourhood_rating,Fairly good,40,All,All,All,Owned Outright,All,All,All
Angus,2015,neighbourhood_rating,Very good,68,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2014,neighbourhood_rating,Fairly good,37,All,All,All,Owned Mortgage/Loan,All,All,All
East Dunbartonshire,2014,neighbourhood_rating,Fairly good,30,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2015,neighbourhood_rating,Fairly good,30,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2014,neighbourhood_rating,Fairly good,31,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2013,neighbourhood_rating,Fairly good,41,All,All,All,Owned Mortgage/Loan,All,All,All
Clackmannanshire,2014,neighbourhood_rating,Fairly good,48,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2016,neighbourhood_rating,Fairly good,22,All,All,All,Owned Mortgage/Loan,All,All,All
Argyll and Bute,2016,neighbourhood_rating,Very good,79,All,All,All,Owned Mortgage/Loan,All,All,All
East Ayrshire,2014,neighbourhood_rating,Fairly good,45,All,All,All,Owned Mortgage/Loan,All,All,All
Falkirk,2013,neighbourhood_rating,Fairly good,45,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2013,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
East Lothian,2013,neighbourhood_rating,Very good,68,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2019,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2016,neighbourhood_rating,Very good,42,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2015,neighbourhood_rating,Very good,58,All,All,All,Owned Mortgage/Loan,All,All,All
Midlothian,2016,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2013,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2018,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2015,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2015,neighbourhood_rating,Very poor,0,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2013,neighbourhood_rating,Fairly good,53,All,All,All,Owned Mortgage/Loan,All,All,All
Moray,2015,neighbourhood_rating,Fairly good,31,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2016,neighbourhood_rating,Fairly good,51,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2016,neighbourhood_rating,Fairly poor,5,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2014,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2015,neighbourhood_rating,Fairly good,34,All,All,All,Owned Mortgage/Loan,All,All,All
East Renfrewshire,2016,neighbourhood_rating,Fairly good,22,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2016,neighbourhood_rating,Fairly good,47,All,All,All,Owned Mortgage/Loan,All,All,All
City of Edinburgh,2016,neighbourhood_rating,Fairly good,43,All,All,All,Owned Mortgage/Loan,All,All,All
Angus,2015,neighbourhood_rating,Fairly good,32,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2015,neighbourhood_rating,Fairly good,24,All,All,All,Owned Mortgage/Loan,All,All,All
East Renfrewshire,2014,neighbourhood_rating,Fairly good,32,All,All,All,Owned Mortgage/Loan,All,All,All
Argyll and Bute,2013,neighbourhood_rating,Fairly good,30,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2014,neighbourhood_rating,Fairly good,54,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2015,neighbourhood_rating,Fairly good,36,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2015,neighbourhood_rating,Fairly good,45,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2014,neighbourhood_rating,Fairly good,25,All,All,All,Owned Mortgage/Loan,All,All,All
East Dunbartonshire,2015,neighbourhood_rating,Fairly good,25,All,All,All,Owned Mortgage/Loan,All,All,All
East Dunbartonshire,2013,neighbourhood_rating,Very good,70,All,All,All,Owned Mortgage/Loan,All,All,All
East Renfrewshire,2016,neighbourhood_rating,Very good,77,All,All,All,Owned Mortgage/Loan,All,All,All
Falkirk,2014,neighbourhood_rating,Fairly good,41,All,All,All,Owned Mortgage/Loan,All,All,All
Angus,2016,neighbourhood_rating,Fairly good,34,All,All,All,Owned Mortgage/Loan,All,All,All
Shetland Islands,2013,neighbourhood_rating,Fairly good,17,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2019,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Scotland,2019,neighbourhood_rating,Very good,60,All,All,All,Owned Mortgage/Loan,All,All,All
Scottish Borders,2013,neighbourhood_rating,Fairly good,26,All,All,All,Owned Mortgage/Loan,All,All,All
East Ayrshire,2015,neighbourhood_rating,Fairly good,48,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2016,neighbourhood_rating,Fairly good,40,All,All,All,Owned Mortgage/Loan,All,All,All
East Renfrewshire,2019,neighbourhood_rating,Very poor,0,All,All,All,Owned Mortgage/Loan,All,All,All
East Dunbartonshire,2017,neighbourhood_rating,Very good,71,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2014,neighbourhood_rating,Fairly good,18,All,All,All,Owned Mortgage/Loan,All,All,All
East Ayrshire,2019,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Midlothian,2015,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Scottish Borders,2014,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2014,neighbourhood_rating,Very poor,0,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2015,neighbourhood_rating,Very poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Angus,2019,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2013,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Scotland,2018,neighbourhood_rating,Very poor,0,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2013,neighbourhood_rating,Fairly good,44,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2013,neighbourhood_rating,Fairly good,34,All,All,All,Owned Mortgage/Loan,All,All,All
City of Edinburgh,2015,neighbourhood_rating,Fairly good,43,All,All,All,Owned Mortgage/Loan,All,All,All
Inverclyde,2015,neighbourhood_rating,Fairly poor,5,All,All,All,Owned Mortgage/Loan,All,All,All
Dundee City,2013,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2013,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Highland,2019,neighbourhood_rating,Very poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2019,neighbourhood_rating,Very good,70,All,All,All,Owned Mortgage/Loan,All,All,All
Scotland,2013,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
City of Edinburgh,2018,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2018,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2018,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
City of Edinburgh,2014,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2013,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Clackmannanshire,2019,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Fife,2015,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Glasgow City,2016,neighbourhood_rating,Very good,45,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2016,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
East Renfrewshire,2013,neighbourhood_rating,Fairly poor,0,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2018,neighbourhood_rating,Very good,64,All,All,All,Owned Mortgage/Loan,All,All,All
Perth and Kinross,2015,neighbourhood_rating,No opinion,2,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2019,neighbourhood_rating,Very good,60,All,All,All,Owned Mortgage/Loan,All,All,All
Perth and Kinross,2014,neighbourhood_rating,Very good,70,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2018,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Falkirk,2015,neighbourhood_rating,Fairly poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
North Ayrshire,2017,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Midlothian,2018,neighbourhood_rating,Fairly poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Fife,2018,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2017,neighbourhood_rating,Very good,54,All,All,All,Owned Mortgage/Loan,All,All,All
Scotland,2016,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
East Lothian,2018,neighbourhood_rating,Very good,58,All,All,All,Owned Mortgage/Loan,All,All,All
East Renfrewshire,2017,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Midlothian,2015,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2014,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
East Dunbartonshire,2019,neighbourhood_rating,Very poor,0,All,All,All,Owned Mortgage/Loan,All,All,All
North Ayrshire,2014,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2019,neighbourhood_rating,Very poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Glasgow City,2015,neighbourhood_rating,Very good,48,All,All,All,Owned Mortgage/Loan,All,All,All
Scotland,2014,neighbourhood_rating,Very poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2015,neighbourhood_rating,No opinion,1,All,All,All,Owned Mortgage/Loan,All,All,All
Scotland,2016,neighbourhood_rating,No opinion,0,All,All,All,Owned Mortgage/Loan,All,All,All
Inverclyde,2017,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2016,neighbourhood_rating,Very poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Dundee City,2015,neighbourhood_rating,Fairly poor,7,All,All,All,Owned Mortgage/Loan,All,All,All
East Lothian,2017,neighbourhood_rating,Very good,76,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2018,neighbourhood_rating,Very good,75,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2019,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
East Renfrewshire,2019,neighbourhood_rating,Fairly good,20,All,All,All,Owned Mortgage/Loan,All,All,All
Scottish Borders,2017,neighbourhood_rating,Very good,60,All,All,All,Owned Mortgage/Loan,All,All,All
East Dunbartonshire,2015,neighbourhood_rating,Very good,71,All,All,All,Owned Mortgage/Loan,All,All,All
Clackmannanshire,2015,neighbourhood_rating,Fairly poor,12,All,All,All,Owned Mortgage/Loan,All,All,All
Orkney Islands,2019,neighbourhood_rating,Fairly poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Falkirk,2019,neighbourhood_rating,Fairly good,38,All,All,All,Owned Mortgage/Loan,All,All,All
Highland,2019,neighbourhood_rating,Very good,72,All,All,All,Owned Mortgage/Loan,All,All,All
East Lothian,2014,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Glasgow City,2018,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
City of Edinburgh,2019,neighbourhood_rating,Fairly good,38,All,All,All,Owned Mortgage/Loan,All,All,All
City of Edinburgh,2019,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2019,neighbourhood_rating,No opinion,0,All,All,All,Owned Mortgage/Loan,All,All,All
Shetland Islands,2019,neighbourhood_rating,Fairly good,19,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2015,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2015,neighbourhood_rating,Fairly poor,5,All,All,All,Owned Mortgage/Loan,All,All,All
Midlothian,2015,neighbourhood_rating,Very good,65,All,All,All,Owned Mortgage/Loan,All,All,All
East Renfrewshire,2017,neighbourhood_rating,Very good,74,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2016,neighbourhood_rating,Very good,68,All,All,All,Owned Mortgage/Loan,All,All,All
Argyll and Bute,2016,neighbourhood_rating,Fairly poor,5,All,All,All,Owned Mortgage/Loan,All,All,All
Argyll and Bute,2017,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2015,neighbourhood_rating,Fairly poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2019,neighbourhood_rating,Fairly poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Glasgow City,2017,neighbourhood_rating,No opinion,0,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2019,neighbourhood_rating,Fairly good,32,All,All,All,Owned Mortgage/Loan,All,All,All
East Lothian,2018,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2018,neighbourhood_rating,Very good,40,All,All,All,Owned Mortgage/Loan,All,All,All
West Dunbartonshire,2019,neighbourhood_rating,Fairly good,40,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2017,neighbourhood_rating,Fairly poor,1,All,All,All,Owned Mortgage/Loan,All,All,All
Dumfries and Galloway,2018,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
Fife,2013,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
Renfrewshire,2017,neighbourhood_rating,Fairly good,39,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2017,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2013,neighbourhood_rating,Very good,52,All,All,All,Owned Mortgage/Loan,All,All,All
City of Edinburgh,2014,neighbourhood_rating,Fairly poor,5,All,All,All,Owned Mortgage/Loan,All,All,All
Shetland Islands,2016,neighbourhood_rating,Very good,79,All,All,All,Owned Mortgage/Loan,All,All,All
Scotland,2014,neighbourhood_rating,Very good,59,All,All,All,Owned Mortgage/Loan,All,All,All
Moray,2014,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Na h-Eileanan Siar,2017,neighbourhood_rating,No opinion,4,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2018,neighbourhood_rating,Fairly poor,9,All,All,All,Owned Mortgage/Loan,All,All,All
Highland,2017,neighbourhood_rating,Fairly good,24,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2019,neighbourhood_rating,Fairly good,39,All,All,All,Owned Mortgage/Loan,All,All,All
Angus,2013,neighbourhood_rating,Very good,67,All,All,All,Owned Mortgage/Loan,All,All,All
Scotland,2014,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
South Ayrshire,2019,neighbourhood_rating,Very good,63,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2016,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
East Lothian,2017,neighbourhood_rating,Very poor,0,All,All,All,Owned Mortgage/Loan,All,All,All
Highland,2014,neighbourhood_rating,Very good,69,All,All,All,Owned Mortgage/Loan,All,All,All
Fife,2016,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Fife,2019,neighbourhood_rating,Fairly good,34,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2013,neighbourhood_rating,Fairly poor,5,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2017,neighbourhood_rating,Very good,76,All,All,All,Owned Mortgage/Loan,All,All,All
East Ayrshire,2015,neighbourhood_rating,Fairly poor,3,All,All,All,Owned Mortgage/Loan,All,All,All
Glasgow City,2018,neighbourhood_rating,Fairly good,39,All,All,All,Owned Mortgage/Loan,All,All,All
City of Edinburgh,2013,neighbourhood_rating,Fairly poor,5,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeen City,2013,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2014,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2016,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
Midlothian,2017,neighbourhood_rating,Fairly good,51,All,All,All,Owned Mortgage/Loan,All,All,All
East Dunbartonshire,2019,neighbourhood_rating,Fairly good,21,All,All,All,Owned Mortgage/Loan,All,All,All
North Ayrshire,2014,neighbourhood_rating,Fairly poor,5,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2013,neighbourhood_rating,Very good,54,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2013,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
Glasgow City,2019,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Angus,2013,neighbourhood_rating,Fairly poor,2,All,All,All,Owned Mortgage/Loan,All,All,All
Angus,2016,neighbourhood_rating,Very good,66,All,All,All,Owned Mortgage/Loan,All,All,All
North Lanarkshire,2018,neighbourhood_rating,Fairly good,33,All,All,All,Owned Mortgage/Loan,All,All,All
South Lanarkshire,2013,neighbourhood_rating,Very good,58,All,All,All,Owned Mortgage/Loan,All,All,All
North Ayrshire,2016,neighbourhood_rating,Fairly poor,4,All,All,All,Owned Mortgage/Loan,All,All,All
Dundee City,2013,neighbourhood_rating,Very good,42,All,All,All,Owned Mortgage/Loan,All,All,All
Stirling,2013,neighbourhood_rating,Very good,73,All,All,All,Owned Mortgage/Loan,All,All,All
Fife,2019,neighbourhood_rating,No opinion,2,All,All,All,Owned Mortgage/Loan,All,All,All
Aberdeenshire,2013,neighbourhood_rating,Fairly good,27,All,All,All,Owned Mortgage/Loan,All,All,All
North Ayrshire,2017,neighbourhood_rating,Fairly good,45,All,All,All,Owned Mortgage/Loan,All,All,All
East Renfrewshire,2014,neighbourhood_rating,Very good,68,All,All,All,Owned Mortgage/Loan,All,All,All
West Lothian,2018,neighbourhood_rating,Very good,53,All,All,All,Owned Mortgage/Loan,All,All,All
