feature_name,date_code,measure,response,percent,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace
Angus,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,79,All,All,All,All,All,All,Less than 10 minutes
Moray,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,86,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,All,Less than 10 minutes
Aberdeen City,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,85,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2015,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,94,All,All,All,All,All,All,Less than 10 minutes
Stirling,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,96,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,92,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,89,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2018,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,71,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2015,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,88,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2015,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,66,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2017,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,99,All,All,All,All,All,All,Less than 10 minutes
Dumfries and Galloway,2017,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,87,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2015,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,97,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2013,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,98,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,89,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2017,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,96,All,All,All,All,All,All,Less than 10 minutes
Highland,2014,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,91,All,All,All,All,All,All,Less than 10 minutes
South Ayrshire,2014,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,89,All,All,All,All,All,All,Less than 10 minutes
Fife,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,89,All,All,All,All,All,All,Less than 10 minutes
Na h-Eileanan Siar,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,98,All,All,All,All,All,All,Less than 10 minutes
Moray,2014,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,97,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2018,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,98,All,All,All,All,All,All,Less than 10 minutes
Perth and Kinross,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2019,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,80,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,95,All,All,All,All,All,All,Less than 10 minutes
West Lothian,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,95,All,All,All,All,All,All,Less than 10 minutes
Fife,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,All,All,Less than 10 minutes
Moray,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2016,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,82,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2019,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,93,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,92,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,92,All,All,All,All,All,All,Less than 10 minutes
West Dunbartonshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,93,All,All,All,All,All,All,Less than 10 minutes
Aberdeenshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,92,All,All,All,All,All,All,Less than 10 minutes
Glasgow City,2018,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,75,All,All,All,All,All,All,Less than 10 minutes
Inverclyde,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,91,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2013,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,92,All,All,All,All,All,All,Less than 10 minutes
Midlothian,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,86,All,All,All,All,All,All,Less than 10 minutes
West Lothian,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,90,All,All,All,All,All,All,Less than 10 minutes
North Ayrshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,98,All,All,All,All,All,All,Less than 10 minutes
Fife,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,All,All,Less than 10 minutes
Angus,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,81,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2018,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,95,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2014,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,94,All,All,All,All,All,All,Less than 10 minutes
North Lanarkshire,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,92,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2018,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,All,All,Less than 10 minutes
Highland,2015,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,89,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2019,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,86,All,All,All,All,All,All,Less than 10 minutes
East Renfrewshire,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,93,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2017,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,All,All,Less than 10 minutes
City of Edinburgh,2017,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,93,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,92,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2014,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,92,All,All,All,All,All,All,Less than 10 minutes
Dundee City,2016,involvement_with_people_in_the_neighbourhood,I can turn to people in this neighbourhood for advice or support,89,All,All,All,All,All,All,Less than 10 minutes
South Lanarkshire,2016,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,97,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2016,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,92,All,All,All,All,All,All,Less than 10 minutes
Orkney Islands,2015,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,94,All,All,All,All,All,All,Less than 10 minutes
Scottish Borders,2015,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,90,All,All,All,All,All,All,Less than 10 minutes
East Lothian,2019,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to look after my home when away,90,All,All,All,All,All,All,Less than 10 minutes
Stirling,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,95,All,All,All,All,All,All,Less than 10 minutes
Argyll and Bute,2016,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,97,All,All,All,All,All,All,Less than 10 minutes
Renfrewshire,2016,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,90,All,All,All,All,All,All,Less than 10 minutes
Shetland Islands,2016,involvement_with_people_in_the_neighbourhood,I would offer help to neighbours in an emergency,97,All,All,All,All,All,All,Less than 10 minutes
East Dunbartonshire,2013,involvement_with_people_in_the_neighbourhood,I can rely on people in this neighbourhood to help me,95,All,All,All,All,All,All,Less than 10 minutes
